"('p', 'DOWN', 2.1457672119140625e-06)","('p', 'UP', 0.09359598159790039)","('a', 'DOWN', 0.11090803146362305)","('a', 'UP', 0.21981501579284668)","('s', 'DOWN', 0.2992899417877197)","('s', 'UP', 0.3622128963470459)","('s', 'DOWN', 0.44110703468322754)","('s', 'UP', 0.5170798301696777)","('W', 'DOWN', 0.7100858688354492)","('W', 'UP', 0.7870869636535645)","('0', 'DOWN', 0.9076230525970459)","('0', 'UP', 0.9639530181884766)","('r', 'DOWN', 1.0133378505706787)","('r', 'UP', 1.0773169994354248)","('d', 'DOWN', 1.1580438613891602)","('d', 'UP', 1.2440099716186523)","('!', 'DOWN', 1.394146203994751)","('!', 'UP', 1.477104902267456)"
"('p', 'DOWN', 1.9073486328125e-06)","('a', 'DOWN', 0.09656286239624023)","('p', 'UP', 0.10819792747497559)","('a', 'UP', 0.18869304656982422)","('s', 'DOWN', 0.27593398094177246)","('s', 'UP', 0.34424591064453125)","('s', 'DOWN', 0.42295384407043457)","('s', 'UP', 0.5171630382537842)","('W', 'DOWN', 0.6386737823486328)","('W', 'UP', 0.7073330879211426)","('0', 'DOWN', 0.8318369388580322)","('0', 'UP', 0.9279968738555908)","('r', 'DOWN', 0.9692127704620361)","('r', 'UP', 1.028331995010376)","('d', 'DOWN', 1.1191060543060303)","('d', 'UP', 1.215014934539795)","('!', 'DOWN', 1.3840088844299316)","('!', 'UP', 1.4717769622802734)"
"('p', 'DOWN', 2.1457672119140625e-06)","('a', 'DOWN', 0.09766793251037598)","('p', 'UP', 0.09776687622070312)","('a', 'UP', 0.171828031539917)","('s', 'DOWN', 0.4504270553588867)","('s', 'UP', 0.5020170211791992)","('s', 'DOWN', 0.5902621746063232)","('s', 'UP', 0.6656620502471924)","('W', 'DOWN', 0.8187680244445801)","('W', 'UP', 0.9414432048797607)","('0', 'DOWN', 1.1152122020721436)","('0', 'UP', 1.1829159259796143)","('r', 'DOWN', 1.2170331478118896)","('r', 'UP', 1.2883191108703613)","('d', 'DOWN', 1.3643810749053955)","('d', 'UP', 1.4726190567016602)","('!', 'DOWN', 1.6284260749816895)","('!', 'UP', 1.7115411758422852)"
"('p', 'DOWN', 3.814697265625e-06)","('p', 'UP', 0.07546091079711914)","('a', 'DOWN', 0.10110902786254883)","('a', 'UP', 0.19709992408752441)","('s', 'DOWN', 0.3050680160522461)","('s', 'UP', 0.3651278018951416)","('s', 'DOWN', 0.46176886558532715)","('s', 'UP', 0.5509018898010254)","('W', 'DOWN', 0.6998999118804932)","('W', 'UP', 0.7829208374023438)","('0', 'DOWN', 0.9232137203216553)","('0', 'UP', 0.9990248680114746)","('r', 'DOWN', 1.0535690784454346)","('r', 'UP', 1.1129229068756104)","('d', 'DOWN', 1.2176859378814697)","('d', 'UP', 1.3211369514465332)","('!', 'DOWN', 1.5286750793457031)","('!', 'UP', 1.6655287742614746)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.10805773735046387)","('a', 'DOWN', 0.13583898544311523)","('a', 'UP', 0.22397494316101074)","('s', 'DOWN', 0.3347001075744629)","('s', 'UP', 0.393096923828125)","('s', 'DOWN', 0.47340893745422363)","('s', 'UP', 0.5769028663635254)","('W', 'DOWN', 0.7083158493041992)","('W', 'UP', 0.7867929935455322)","('0', 'DOWN', 0.901953935623169)","('0', 'UP', 0.9968838691711426)","('r', 'DOWN', 1.0234858989715576)","('r', 'UP', 1.0956358909606934)","('d', 'DOWN', 1.1679208278656006)","('d', 'UP', 1.2841160297393799)","('!', 'DOWN', 1.4234249591827393)","('!', 'UP', 1.519406795501709)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.08014678955078125)","('a', 'DOWN', 0.09666800498962402)","('a', 'UP', 0.19681596755981445)","('s', 'DOWN', 0.3012049198150635)","('s', 'UP', 0.36667418479919434)","('s', 'DOWN', 0.4448511600494385)","('s', 'UP', 0.5216600894927979)","('W', 'DOWN', 0.6499459743499756)","('W', 'UP', 0.728870153427124)","('0', 'DOWN', 0.8686749935150146)","('0', 'UP', 0.9528610706329346)","('r', 'DOWN', 0.9759731292724609)","('r', 'UP', 1.0403170585632324)","('d', 'DOWN', 1.1310069561004639)","('d', 'UP', 1.2385609149932861)","('!', 'DOWN', 1.4384870529174805)","('!', 'UP', 1.5305709838867188)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.08657979965209961)","('a', 'DOWN', 0.08663487434387207)","('a', 'UP', 0.17618989944458008)","('s', 'DOWN', 0.30222392082214355)","('s', 'UP', 0.35700488090515137)","('s', 'DOWN', 0.43651890754699707)","('s', 'UP', 0.5171937942504883)","('W', 'DOWN', 0.6633639335632324)","('W', 'UP', 0.7261149883270264)","('0', 'DOWN', 0.9119107723236084)","('0', 'UP', 0.9872598648071289)","('r', 'DOWN', 1.0365478992462158)","('r', 'UP', 1.0923497676849365)","('d', 'DOWN', 1.1753320693969727)","('d', 'UP', 1.262251853942871)","('!', 'DOWN', 1.4436988830566406)","('!', 'UP', 1.5361599922180176)"
"('p', 'DOWN', 2.86102294921875e-06)","('p', 'UP', 0.08037710189819336)","('a', 'DOWN', 0.1098630428314209)","('a', 'UP', 0.1985640525817871)","('s', 'DOWN', 0.28633594512939453)","('s', 'UP', 0.3499319553375244)","('s', 'DOWN', 0.4302208423614502)","('s', 'UP', 0.5074889659881592)","('W', 'DOWN', 0.6791908740997314)","('W', 'UP', 0.7431521415710449)","('0', 'DOWN', 0.8965098857879639)","('0', 'UP', 0.992588996887207)","('r', 'DOWN', 1.0229511260986328)","('r', 'UP', 1.0911688804626465)","('d', 'DOWN', 1.171379804611206)","('d', 'UP', 1.2825849056243896)","('!', 'DOWN', 1.5082437992095947)","('!', 'UP', 1.6043670177459717)"
"('p', 'DOWN', 2.1457672119140625e-06)","('p', 'UP', 0.06713199615478516)","('a', 'DOWN', 0.11493206024169922)","('a', 'UP', 0.21935391426086426)","('s', 'DOWN', 0.36373209953308105)","('s', 'UP', 0.47461891174316406)","('s', 'DOWN', 0.5652639865875244)","('s', 'UP', 0.6660811901092529)","('W', 'DOWN', 0.8440420627593994)","('W', 'UP', 0.9156539440155029)","('0', 'DOWN', 1.0849192142486572)","('0', 'UP', 1.1681969165802002)","('r', 'DOWN', 1.217146873474121)","('r', 'UP', 1.280466079711914)","('d', 'DOWN', 1.3733022212982178)","('d', 'UP', 1.4644381999969482)","('!', 'DOWN', 1.621722936630249)","('!', 'UP', 1.7063090801239014)"
"('p', 'DOWN', 1.9073486328125e-06)","('a', 'DOWN', 0.08007693290710449)","('p', 'UP', 0.08014893531799316)","('a', 'UP', 0.1723320484161377)","('s', 'DOWN', 0.267071008682251)","('s', 'UP', 0.3302750587463379)","('s', 'DOWN', 0.40474796295166016)","('s', 'UP', 0.4910850524902344)","('W', 'DOWN', 0.6235687732696533)","('W', 'UP', 0.7026660442352295)","('0', 'DOWN', 0.8412840366363525)","('0', 'UP', 0.9202690124511719)","('r', 'DOWN', 0.9695658683776855)","('r', 'UP', 1.0337698459625244)","('d', 'DOWN', 1.111759901046753)","('d', 'UP', 1.211303949356079)","('!', 'DOWN', 1.4107699394226074)"
"('p', 'DOWN', 4.0531158447265625e-06)","('p', 'UP', 0.09092092514038086)","('a', 'DOWN', 0.09851217269897461)","('a', 'UP', 0.19501495361328125)","('s', 'DOWN', 0.3092951774597168)","('s', 'UP', 0.37289905548095703)","('s', 'DOWN', 0.46866798400878906)","('s', 'UP', 0.5446629524230957)","('W', 'DOWN', 0.8612720966339111)","('W', 'UP', 0.9616250991821289)","('0', 'DOWN', 1.1363792419433594)","('0', 'UP', 1.2126750946044922)","('r', 'DOWN', 1.2439141273498535)","('r', 'UP', 1.3038461208343506)","('d', 'DOWN', 1.3817670345306396)","('d', 'UP', 1.486234188079834)","('!', 'DOWN', 1.6377341747283936)","('!', 'UP', 1.7350521087646484)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.09121203422546387)","('a', 'DOWN', 0.09856796264648438)","('a', 'UP', 0.18361401557922363)","('s', 'DOWN', 0.29883694648742676)","('s', 'UP', 0.3548140525817871)","('s', 'DOWN', 0.43731093406677246)","('s', 'UP', 0.5027279853820801)","('W', 'DOWN', 0.6515641212463379)","('W', 'UP', 0.7433841228485107)","('0', 'DOWN', 0.8800010681152344)","('0', 'UP', 0.9527080059051514)","('r', 'DOWN', 0.9842731952667236)","('r', 'UP', 1.08457612991333)","('d', 'DOWN', 1.1815500259399414)","('d', 'UP', 1.3103270530700684)","('!', 'DOWN', 1.5048491954803467)","('!', 'UP', 1.6009242534637451)"
"('p', 'DOWN', 1.9073486328125e-06)","('a', 'DOWN', 0.07599997520446777)","('p', 'UP', 0.1031038761138916)","('a', 'UP', 0.14757180213928223)","('s', 'DOWN', 0.47531795501708984)","('s', 'UP', 0.542971134185791)","('s', 'DOWN', 0.6262130737304688)","('s', 'UP', 0.696923017501831)","('W', 'DOWN', 1.0753679275512695)","('W', 'UP', 1.1351659297943115)","('0', 'DOWN', 1.3039631843566895)","('r', 'DOWN', 1.3969910144805908)","('0', 'UP', 1.4003398418426514)","('r', 'UP', 1.4728739261627197)","('d', 'DOWN', 1.558046817779541)","('d', 'UP', 1.6568098068237305)","('!', 'DOWN', 1.7778890132904053)","('!', 'UP', 1.8618500232696533)"
"('p', 'DOWN', 4.0531158447265625e-06)","('p', 'UP', 0.07898116111755371)","('a', 'DOWN', 0.08262395858764648)","('a', 'UP', 0.17712092399597168)","('s', 'DOWN', 0.2879760265350342)","('s', 'UP', 0.3444550037384033)","('s', 'DOWN', 0.42342185974121094)","('s', 'UP', 0.5156440734863281)","('W', 'DOWN', 0.6882028579711914)","('W', 'UP', 0.7710912227630615)","('0', 'DOWN', 0.9128189086914062)","('0', 'UP', 1.0169689655303955)","('r', 'DOWN', 1.024327039718628)","('r', 'UP', 1.0854709148406982)","('d', 'DOWN', 1.1587200164794922)","('d', 'UP', 1.265367031097412)","('!', 'DOWN', 1.413597822189331)","('!', 'UP', 1.4975290298461914)"
"('p', 'DOWN', 2.86102294921875e-06)","('p', 'UP', 0.059944868087768555)","('a', 'DOWN', 0.10177397727966309)","('a', 'UP', 0.21364808082580566)","('s', 'DOWN', 0.2893800735473633)","('s', 'UP', 0.3462529182434082)","('s', 'DOWN', 0.44368672370910645)","('s', 'UP', 0.5187549591064453)","('W', 'DOWN', 0.6880748271942139)","('W', 'UP', 0.8208959102630615)","('0', 'DOWN', 1.2062246799468994)","('0', 'UP', 1.2898259162902832)","('r', 'DOWN', 1.329258918762207)","('r', 'UP', 1.392812967300415)","('d', 'DOWN', 1.4618799686431885)","('d', 'UP', 1.5698769092559814)","('!', 'DOWN', 1.7254018783569336)","('!', 'UP', 1.8176488876342773)"
"('p', 'DOWN', 3.814697265625e-06)","('p', 'UP', 0.08836889266967773)","('a', 'DOWN', 0.09985589981079102)","('s', 'DOWN', 0.24077701568603516)","('a', 'UP', 0.2436070442199707)","('s', 'UP', 0.34766483306884766)","('s', 'DOWN', 0.4673478603363037)","('s', 'UP', 0.5571420192718506)","('W', 'DOWN', 0.8229057788848877)","('W', 'UP', 0.906174898147583)","('0', 'DOWN', 1.0501408576965332)","('0', 'UP', 1.137558937072754)","('r', 'DOWN', 1.1487019062042236)","('r', 'UP', 1.236696720123291)","('d', 'DOWN', 1.3120348453521729)","('d', 'UP', 1.4645168781280518)","('!', 'DOWN', 1.6358528137207031)","('!', 'UP', 1.7356679439544678)"
"('p', 'DOWN', 4.0531158447265625e-06)","('p', 'UP', 0.05974888801574707)","('a', 'DOWN', 0.08808088302612305)","('s', 'DOWN', 0.25958895683288574)","('a', 'UP', 0.28446388244628906)","('s', 'UP', 0.3587350845336914)","('s', 'DOWN', 0.45904111862182617)","('s', 'UP', 0.5309288501739502)","('W', 'DOWN', 0.6886541843414307)","('W', 'UP', 0.7690730094909668)","('0', 'DOWN', 0.9291300773620605)","('0', 'UP', 1.0194189548492432)","('r', 'DOWN', 1.1597628593444824)","('r', 'UP', 1.227020025253296)","('d', 'DOWN', 1.312601089477539)","('d', 'UP', 1.4128739833831787)","('!', 'DOWN', 1.6526079177856445)","('!', 'UP', 1.7610650062561035)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.08010196685791016)","('a', 'DOWN', 0.11406803131103516)","('a', 'UP', 0.20197200775146484)","('s', 'DOWN', 0.31659603118896484)","('s', 'UP', 0.3761589527130127)","('s', 'DOWN', 0.4624309539794922)","('s', 'UP', 0.5427298545837402)","('W', 'DOWN', 0.7271490097045898)","('W', 'UP', 0.7899987697601318)","('0', 'DOWN', 0.9468028545379639)","('r', 'DOWN', 1.037048101425171)","('0', 'UP', 1.0371198654174805)","('r', 'UP', 1.1007468700408936)","('d', 'DOWN', 1.1719050407409668)","('d', 'UP', 1.2879128456115723)","('!', 'DOWN', 1.4288740158081055)","('!', 'UP', 1.500662088394165)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.10365891456604004)","('a', 'DOWN', 0.13762712478637695)","('a', 'UP', 0.2675509452819824)","('s', 'DOWN', 0.33926892280578613)","('s', 'UP', 0.40749406814575195)","('s', 'DOWN', 0.5039839744567871)","('s', 'UP', 0.5879268646240234)","('W', 'DOWN', 0.7503490447998047)","('W', 'UP', 0.8271968364715576)","('0', 'DOWN', 1.0097639560699463)","('r', 'DOWN', 1.1080379486083984)","('0', 'UP', 1.1081891059875488)","('r', 'UP', 1.1674621105194092)","('d', 'DOWN', 1.2663378715515137)","('d', 'UP', 1.3779408931732178)","('!', 'DOWN', 1.5618698596954346)","('!', 'UP', 1.6455068588256836)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.07463979721069336)","('a', 'DOWN', 0.13349080085754395)","('a', 'UP', 0.24530291557312012)","('s', 'DOWN', 0.3124868869781494)","('s', 'UP', 0.39223194122314453)","('s', 'DOWN', 0.48103785514831543)","('s', 'UP', 0.5604360103607178)","('W', 'DOWN', 0.7450459003448486)","('W', 'UP', 0.8213508129119873)","('0', 'DOWN', 0.9925129413604736)","('0', 'UP', 1.0784809589385986)","('r', 'DOWN', 1.1052539348602295)","('r', 'UP', 1.177372932434082)","('d', 'DOWN', 1.262298822402954)","('d', 'UP', 1.4196979999542236)","('!', 'DOWN', 1.5808167457580566)","('!', 'UP', 1.7078819274902344)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.08763790130615234)","('a', 'DOWN', 0.11815977096557617)","('a', 'UP', 0.23237085342407227)","('s', 'DOWN', 0.31357288360595703)","('s', 'UP', 0.3767509460449219)","('s', 'DOWN', 0.45108795166015625)","('s', 'UP', 0.555509090423584)","('W', 'DOWN', 0.9115021228790283)","('W', 'UP', 1.0163698196411133)","('0', 'DOWN', 1.152371883392334)","('0', 'UP', 1.2411620616912842)","('r', 'DOWN', 1.2811610698699951)","('r', 'UP', 1.3517019748687744)","('d', 'DOWN', 1.4260611534118652)","('d', 'UP', 1.5581550598144531)","('!', 'DOWN', 1.738569974899292)","('!', 'UP', 1.8675169944763184)"
"('p', 'DOWN', 2.1457672119140625e-06)","('p', 'UP', 0.08309316635131836)","('a', 'DOWN', 0.11009931564331055)","('a', 'UP', 0.2007460594177246)","('s', 'DOWN', 0.3142721652984619)","('s', 'UP', 0.369002103805542)","('s', 'DOWN', 0.4353351593017578)","('s', 'UP', 0.5723812580108643)","('W', 'DOWN', 0.7793521881103516)","('W', 'UP', 0.8952770233154297)","('0', 'DOWN', 1.035081148147583)","('0', 'UP', 1.1265432834625244)","('r', 'DOWN', 1.1698191165924072)","('r', 'UP', 1.2426753044128418)","('d', 'DOWN', 1.3346972465515137)","('d', 'UP', 1.4273343086242676)","('!', 'DOWN', 1.5721220970153809)","('!', 'UP', 1.6706759929656982)"
"('p', 'DOWN', 3.814697265625e-06)","('p', 'UP', 0.07463598251342773)","('a', 'DOWN', 0.12238788604736328)","('a', 'UP', 0.2099137306213379)","('s', 'DOWN', 0.32956790924072266)","('s', 'UP', 0.3897590637207031)","('s', 'DOWN', 0.4496877193450928)","('s', 'UP', 0.5659000873565674)","('W', 'DOWN', 0.743602991104126)","('W', 'UP', 0.8387887477874756)","('0', 'DOWN', 0.99275803565979)","('0', 'UP', 1.0936341285705566)","('r', 'DOWN', 1.1471309661865234)","('r', 'UP', 1.228071928024292)","('d', 'DOWN', 1.3027739524841309)","('d', 'UP', 1.4545559883117676)","('!', 'DOWN', 1.6071598529815674)","('!', 'UP', 1.7169437408447266)"
"('p', 'DOWN', 3.0994415283203125e-06)","('p', 'UP', 0.09148216247558594)","('a', 'DOWN', 0.12974095344543457)","('a', 'UP', 0.2058401107788086)","('s', 'DOWN', 0.33086204528808594)","('s', 'UP', 0.38686680793762207)","('s', 'DOWN', 0.47408294677734375)","('s', 'UP', 0.5671050548553467)","('W', 'DOWN', 0.7545928955078125)","('W', 'UP', 0.8659498691558838)","('0', 'DOWN', 1.040982961654663)","('0', 'UP', 1.1349480152130127)","('r', 'DOWN', 1.1614329814910889)","('r', 'UP', 1.2419178485870361)","('d', 'DOWN', 1.3205769062042236)","('d', 'UP', 1.4241828918457031)","('!', 'DOWN', 1.5740940570831299)","('!', 'UP', 1.6631050109863281)"
"('p', 'DOWN', 6.9141387939453125e-06)","('a', 'DOWN', 0.08831787109375)","('p', 'UP', 0.08840703964233398)","('a', 'UP', 0.18435192108154297)","('s', 'DOWN', 0.30162596702575684)","('s', 'UP', 0.37241506576538086)","('s', 'DOWN', 0.4561758041381836)","('s', 'UP', 0.5312778949737549)","('W', 'DOWN', 0.7172060012817383)","('W', 'UP', 0.8163080215454102)","('0', 'DOWN', 0.9735260009765625)","('0', 'UP', 1.0625150203704834)","('r', 'DOWN', 1.1003549098968506)","('r', 'UP', 1.172982931137085)","('d', 'DOWN', 1.234334945678711)","('d', 'UP', 1.3693130016326904)","('!', 'DOWN', 1.552947998046875)","('!', 'UP', 1.6536579132080078)"
"('p', 'DOWN', 3.0994415283203125e-06)","('a', 'DOWN', 0.0855410099029541)","('p', 'UP', 0.08565616607666016)","('a', 'UP', 0.1850581169128418)","('s', 'DOWN', 0.3012690544128418)","('s', 'UP', 0.3692960739135742)","('s', 'DOWN', 0.4476921558380127)","('s', 'UP', 0.5470459461212158)","('W', 'DOWN', 0.7493782043457031)","('W', 'UP', 0.8440170288085938)","('0', 'DOWN', 0.9869530200958252)","('0', 'UP', 1.0776309967041016)","('r', 'DOWN', 1.113990068435669)","('r', 'UP', 1.1787779331207275)","('d', 'DOWN', 1.2740681171417236)","('d', 'UP', 1.38612699508667)","('!', 'DOWN', 1.5381908416748047)","('!', 'UP', 1.634216070175171)"
"('p', 'DOWN', 1.9073486328125e-06)","('p', 'UP', 0.09119486808776855)","('a', 'DOWN', 0.09466171264648438)","('a', 'UP', 0.20404815673828125)","('s', 'DOWN', 0.29020094871520996)","('s', 'UP', 0.3583967685699463)","('s', 'DOWN', 0.4344198703765869)","('s', 'UP', 0.5341060161590576)","('W', 'DOWN', 0.7133398056030273)","('W', 'UP', 0.8091249465942383)","('0', 'DOWN', 0.9659759998321533)","('0', 'UP', 1.0617010593414307)","('r', 'DOWN', 1.1003670692443848)","('r', 'UP', 1.1680817604064941)","('d', 'DOWN', 1.2633278369903564)","('d', 'UP', 1.387657880783081)","('!', 'DOWN', 1.598376989364624)","('!', 'UP', 1.7219319343566895)"